location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6358,"Mandir Marg, New Delhi - DPCC","nox",0.019899999999999998,"ppb","2026-03-03T05:15:00Z","2026-03-03T10:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0192,"ppb","2026-03-03T05:30:00Z","2026-03-03T11:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0188,"ppb","2026-03-03T05:45:00Z","2026-03-03T11:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0188,"ppb","2026-03-03T06:00:00Z","2026-03-03T11:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0188,"ppb","2026-03-03T06:15:00Z","2026-03-03T11:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0192,"ppb","2026-03-03T06:45:00Z","2026-03-03T12:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0184,"ppb","2026-03-03T07:00:00Z","2026-03-03T12:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.018699999999999998,"ppb","2026-03-03T07:15:00Z","2026-03-03T12:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.019100000000000002,"ppb","2026-03-03T07:30:00Z","2026-03-03T13:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.018699999999999998,"ppb","2026-03-03T07:45:00Z","2026-03-03T13:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.018,"ppb","2026-03-03T08:00:00Z","2026-03-03T13:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0173,"ppb","2026-03-03T08:15:00Z","2026-03-03T13:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0175,"ppb","2026-03-03T08:30:00Z","2026-03-03T14:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0171,"ppb","2026-03-03T09:00:00Z","2026-03-03T14:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0166,"ppb","2026-03-03T09:15:00Z","2026-03-03T14:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0167,"ppb","2026-03-03T09:30:00Z","2026-03-03T15:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0173,"ppb","2026-03-03T09:45:00Z","2026-03-03T15:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0171,"ppb","2026-03-03T10:00:00Z","2026-03-03T15:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0167,"ppb","2026-03-03T10:15:00Z","2026-03-03T15:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0173,"ppb","2026-03-03T10:30:00Z","2026-03-03T16:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0174,"ppb","2026-03-03T10:45:00Z","2026-03-03T16:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.017,"ppb","2026-03-03T11:00:00Z","2026-03-03T16:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0169,"ppb","2026-03-03T11:15:00Z","2026-03-03T16:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0169,"ppb","2026-03-03T11:45:00Z","2026-03-03T17:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.016800000000000002,"ppb","2026-03-03T12:00:00Z","2026-03-03T17:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0173,"ppb","2026-03-03T12:15:00Z","2026-03-03T17:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.0174,"ppb","2026-03-03T12:30:00Z","2026-03-03T18:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","nox",0.018,"ppb","2026-03-03T12:45:00Z","2026-03-03T18:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",5.5,"µg/m³","2026-03-01T00:15:00Z","2026-03-01T05:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",5.3,"µg/m³","2026-03-01T00:30:00Z","2026-03-01T06:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",6.9,"µg/m³","2026-03-01T00:45:00Z","2026-03-01T06:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",7.8,"µg/m³","2026-03-01T01:00:00Z","2026-03-01T06:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",5.9,"µg/m³","2026-03-01T01:15:00Z","2026-03-01T06:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",6.7,"µg/m³","2026-03-01T01:30:00Z","2026-03-01T07:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",6.7,"µg/m³","2026-03-01T01:45:00Z","2026-03-01T07:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",7.4,"µg/m³","2026-03-01T02:00:00Z","2026-03-01T07:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",9,"µg/m³","2026-03-01T02:15:00Z","2026-03-01T07:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",11.2,"µg/m³","2026-03-01T02:30:00Z","2026-03-01T08:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",13.1,"µg/m³","2026-03-01T02:45:00Z","2026-03-01T08:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",13.1,"µg/m³","2026-03-01T03:00:00Z","2026-03-01T08:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",15.7,"µg/m³","2026-03-01T03:15:00Z","2026-03-01T08:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",23.1,"µg/m³","2026-03-01T03:30:00Z","2026-03-01T09:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",38,"µg/m³","2026-03-01T04:00:00Z","2026-03-01T09:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",45.5,"µg/m³","2026-03-01T04:15:00Z","2026-03-01T09:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",51.9,"µg/m³","2026-03-01T04:30:00Z","2026-03-01T10:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",55.5,"µg/m³","2026-03-01T04:45:00Z","2026-03-01T10:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",57.4,"µg/m³","2026-03-01T05:00:00Z","2026-03-01T10:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",61.9,"µg/m³","2026-03-01T05:15:00Z","2026-03-01T10:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",61.7,"µg/m³","2026-03-01T05:30:00Z","2026-03-01T11:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",66.4,"µg/m³","2026-03-01T05:45:00Z","2026-03-01T11:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",67.4,"µg/m³","2026-03-01T06:00:00Z","2026-03-01T11:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",68.8,"µg/m³","2026-03-01T06:15:00Z","2026-03-01T11:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",67.2,"µg/m³","2026-03-01T06:30:00Z","2026-03-01T12:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",69.4,"µg/m³","2026-03-01T06:45:00Z","2026-03-01T12:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",71.3,"µg/m³","2026-03-01T07:00:00Z","2026-03-01T12:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",68.6,"µg/m³","2026-03-01T07:15:00Z","2026-03-01T12:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",75.1,"µg/m³","2026-03-01T07:30:00Z","2026-03-01T13:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",81.9,"µg/m³","2026-03-01T07:45:00Z","2026-03-01T13:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",83.3,"µg/m³","2026-03-01T08:00:00Z","2026-03-01T13:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",84.5,"µg/m³","2026-03-01T08:15:00Z","2026-03-01T13:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",85.8,"µg/m³","2026-03-01T08:30:00Z","2026-03-01T14:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",86,"µg/m³","2026-03-01T08:45:00Z","2026-03-01T14:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",84.5,"µg/m³","2026-03-01T09:00:00Z","2026-03-01T14:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",82.1,"µg/m³","2026-03-01T09:15:00Z","2026-03-01T14:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",73.9,"µg/m³","2026-03-01T09:45:00Z","2026-03-01T15:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",75.9,"µg/m³","2026-03-01T10:00:00Z","2026-03-01T15:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",76.2,"µg/m³","2026-03-01T10:15:00Z","2026-03-01T15:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",75.3,"µg/m³","2026-03-01T10:30:00Z","2026-03-01T16:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",76.8,"µg/m³","2026-03-01T10:45:00Z","2026-03-01T16:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",77.4,"µg/m³","2026-03-01T11:00:00Z","2026-03-01T16:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",73.1,"µg/m³","2026-03-01T11:15:00Z","2026-03-01T16:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",76.8,"µg/m³","2026-03-01T11:30:00Z","2026-03-01T17:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",78.2,"µg/m³","2026-03-01T12:00:00Z","2026-03-01T17:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",77.4,"µg/m³","2026-03-01T12:15:00Z","2026-03-01T17:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",80,"µg/m³","2026-03-01T12:30:00Z","2026-03-01T18:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",80.9,"µg/m³","2026-03-01T12:45:00Z","2026-03-01T18:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",80,"µg/m³","2026-03-01T13:00:00Z","2026-03-01T18:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",72.7,"µg/m³","2026-03-01T13:15:00Z","2026-03-01T18:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",62.7,"µg/m³","2026-03-01T13:30:00Z","2026-03-01T19:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",58.2,"µg/m³","2026-03-01T13:45:00Z","2026-03-01T19:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",53.9,"µg/m³","2026-03-01T14:00:00Z","2026-03-01T19:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",48,"µg/m³","2026-03-01T14:15:00Z","2026-03-01T19:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",41.2,"µg/m³","2026-03-01T14:30:00Z","2026-03-01T20:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",34.3,"µg/m³","2026-03-01T14:45:00Z","2026-03-01T20:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",34.1,"µg/m³","2026-03-01T15:00:00Z","2026-03-01T20:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",31.9,"µg/m³","2026-03-01T15:15:00Z","2026-03-01T20:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",33.1,"µg/m³","2026-03-01T15:30:00Z","2026-03-01T21:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",33.1,"µg/m³","2026-03-01T15:45:00Z","2026-03-01T21:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",35.7,"µg/m³","2026-03-01T16:00:00Z","2026-03-01T21:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",35.5,"µg/m³","2026-03-01T16:15:00Z","2026-03-01T21:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",34.1,"µg/m³","2026-03-01T16:30:00Z","2026-03-01T22:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",39.8,"µg/m³","2026-03-01T16:45:00Z","2026-03-01T22:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",41.9,"µg/m³","2026-03-01T17:00:00Z","2026-03-01T22:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",43.5,"µg/m³","2026-03-01T17:15:00Z","2026-03-01T22:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",40.6,"µg/m³","2026-03-01T17:30:00Z","2026-03-01T23:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",42.3,"µg/m³","2026-03-01T17:45:00Z","2026-03-01T23:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",42.5,"µg/m³","2026-03-01T18:00:00Z","2026-03-01T23:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",42.7,"µg/m³","2026-03-01T18:15:00Z","2026-03-01T23:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",26.1,"µg/m³","2026-03-01T20:45:00Z","2026-03-02T02:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",20.8,"µg/m³","2026-03-01T21:00:00Z","2026-03-02T02:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",17.6,"µg/m³","2026-03-01T21:15:00Z","2026-03-02T02:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",14.7,"µg/m³","2026-03-01T21:30:00Z","2026-03-02T03:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",12.7,"µg/m³","2026-03-01T21:45:00Z","2026-03-02T03:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",10.8,"µg/m³","2026-03-01T22:00:00Z","2026-03-02T03:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",8,"µg/m³","2026-03-01T22:15:00Z","2026-03-02T03:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",8,"µg/m³","2026-03-01T22:30:00Z","2026-03-02T04:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",7.4,"µg/m³","2026-03-01T22:45:00Z","2026-03-02T04:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",6.5,"µg/m³","2026-03-01T23:00:00Z","2026-03-02T04:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",5.3,"µg/m³","2026-03-01T23:15:00Z","2026-03-02T04:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",7.8,"µg/m³","2026-03-01T23:30:00Z","2026-03-02T05:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",9.8,"µg/m³","2026-03-01T23:45:00Z","2026-03-02T05:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",9.8,"µg/m³","2026-03-02T00:00:00Z","2026-03-02T05:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",10,"µg/m³","2026-03-02T00:15:00Z","2026-03-02T05:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",11.2,"µg/m³","2026-03-02T00:30:00Z","2026-03-02T06:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",13.1,"µg/m³","2026-03-02T00:45:00Z","2026-03-02T06:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",12.9,"µg/m³","2026-03-02T01:00:00Z","2026-03-02T06:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",14.5,"µg/m³","2026-03-02T01:15:00Z","2026-03-02T06:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",12.5,"µg/m³","2026-03-02T01:30:00Z","2026-03-02T07:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",13.1,"µg/m³","2026-03-02T01:45:00Z","2026-03-02T07:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",12.7,"µg/m³","2026-03-02T02:00:00Z","2026-03-02T07:30:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",13.3,"µg/m³","2026-03-02T02:15:00Z","2026-03-02T07:45:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",16.3,"µg/m³","2026-03-02T02:30:00Z","2026-03-02T08:00:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
6358,"Mandir Marg, New Delhi - DPCC","o3",20.6,"µg/m³","2026-03-02T02:45:00Z","2026-03-02T08:15:00+05:30","Asia/Kolkata",28.636429,77.201067,,,,"Delhi Pollution Control Committee","CPCB"
